,time,s_user,s_domain,d_user,d_domain,scom,dcom,a_t,logon_type,a_ot,s/f
0,4929448,C8143,DOM1,C8143$,DOM1,C625,C625,?,Network,LogOff,"Success
"
0,3689154,C585,DOM1,C585$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,1363293,C7298,DOM1,C7298$,DOM1,C7298,C625,Kerberos,Network,LogOn,"Success
"
0,4256496,C11918,DOM1,C11918$,DOM1,C11918,C11918,?,Network,LogOff,"Success
"
0,2772846,C20995,DOM1,C20995$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,2254897,C20638,DOM1,C20638$,DOM1,C20638,C20638,?,Network,LogOff,"Success
"
0,3611746,C8322,DOM1,C8322$,DOM1,C1015,C1015,?,Network,LogOff,"Success
"
0,2656598,NETWORK SERVICE,C3501,NETWORK SERVICE,C3501,C3501,C3501,Negotiate,Service,LogOn,"Success
"
0,3818467,U120,DOM1,U120,DOM1,C333,C586,Kerberos,Network,LogOn,"Success
"
0,3539728,C5333,DOM1,C5333$,DOM1,C5333,C5333,?,Network,LogOff,"Success
"
0,3890289,C12298,DOM1,C12298$,DOM1,C12298,C528,Kerberos,Network,LogOn,"Success
"
0,3198040,U2550,DOM1,U2550,DOM1,C5618,C5618,?,Network,LogOff,"Success
"
0,621130,U244,C2769,U244,C2769,C2769,C2769,NTLM,Network,LogOn,"Success
"
0,206152,C12847,DOM1,C12847$,DOM1,C1798,C12847,Kerberos,Network,LogOn,"Success
"
0,869740,C101,DOM1,C101$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,2287069,U10202,DOM1,U10202,DOM1,C585,C585,?,Network,LogOff,"Success
"
0,2187841,C6955,DOM1,C6955$,DOM1,C3173,C3173,?,Network,LogOff,"Success
"
0,3159689,C1114,DOM1,C1114$,DOM1,C553,C553,?,Network,LogOff,"Success
"
0,4544077,C10159,DOM1,C10159$,DOM1,C10160,C2651,Kerberos,Network,LogOn,"Success
"
0,3523448,C14665,DOM1,C14665$,DOM1,C14665,C14665,Kerberos,Network,LogOn,"Success
"
0,1719666,C15871,DOM1,C15871$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,138035,ANONYMOUS LOGON,C457,ANONYMOUS LOGON,C457,C15775,C457,NTLM,Network,LogOn,"Success
"
0,783556,C7043,DOM1,C7043$,DOM1,C7043,C467,Kerberos,Network,LogOn,"Success
"
0,413153,C10599,DOM1,C10599$,DOM1,C10599,C10599,?,?,TGS,"Success
"
0,4325677,NETWORK SERVICE,C7089,NETWORK SERVICE,C7089,C7089,C7089,Negotiate,Service,LogOn,"Success
"
0,2882262,U194,DOM1,U194,DOM1,C2529,C1065,Kerberos,Network,LogOn,"Success
"
0,4529138,NETWORK SERVICE,C8583,NETWORK SERVICE,C8583,C8583,C8583,Negotiate,Service,LogOn,"Success
"
0,3633068,U22,DOM1,U22,DOM1,C477,C528,Kerberos,Network,LogOn,"Success
"
0,2451782,C17927,DOM1,C17927$,DOM1,C21731,C528,?,?,TGS,"Success
"
0,1901937,C19564,DOM1,C19564$,DOM1,C19564,C1065,Kerberos,Network,LogOn,"Success
"
0,2967194,U5273,DOM1,U5273,DOM1,C12616,TGT,?,?,TGS,"Success
"
0,1625109,C3762,DOM1,C3762$,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,3296200,U8252,DOM1,U8252,DOM1,C17766,C1487,Kerberos,Network,LogOn,"Success
"
0,4189165,U6451,DOM1,U6451,DOM1,C14564,C612,Kerberos,Network,LogOn,"Success
"
0,2538389,C1567,DOM1,C1567$,DOM1,C1567,C1065,Kerberos,Network,LogOn,"Success
"
0,1991107,C1766,DOM1,C1766$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,4058374,C1550,DOM1,C1550$,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,3846407,U3485,DOM1,U3485,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,4846586,U22,DOM1,U22,DOM1,C1703,C1703,?,Network,LogOff,"Success
"
0,3639903,C4431,DOM1,C4431$,DOM1,C4431,C4431,Kerberos,Network,LogOn,"Success
"
0,1024756,C1065,DOM1,C1065$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,3608730,C1688,DOM1,C1688$,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,1208967,U2260,DOM1,U2260,DOM1,C3388,C3388,NTLM,Network,LogOn,"Success
"
0,998125,U66,DOM1,U66,DOM1,C1952,C1952,Kerberos,Network,LogOn,"Success
"
0,4136989,ANONYMOUS LOGON,C586,ANONYMOUS LOGON,C586,C927,C586,NTLM,Network,LogOn,"Success
"
0,2917617,C5632,DOM1,C5632$,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,2050620,C104,DOM1,C104$,DOM1,C105,C467,Kerberos,Network,LogOn,"Success
"
0,4075322,U6158,DOM1,U6158,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,1088609,U8039,DOM1,U8039,DOM1,C17390,C3173,Kerberos,Network,LogOn,"Success
"
0,4663874,U292,DOM1,U292,DOM1,C1618,C1617,?,?,TGS,"Success
"
0,734161,C9531,DOM1,C9531$,DOM1,C9531,C612,Kerberos,Network,LogOn,"Success
"
0,1851362,C22931,DOM1,C22931$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,1777998,U7073,DOM1,U7073,DOM1,C92,C92,?,Network,LogOff,"Success
"
0,4180991,C743,DOM1,C743$,DOM1,C743,C586,Kerberos,Network,LogOn,"Success
"
0,1858193,C585,DOM1,C585$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,3824520,U1164,DOM1,U1164,DOM1,C8221,C561,Kerberos,Network,LogOn,"Success
"
0,4315146,C6804,DOM1,C6804$,DOM1,C6804,C6804,?,Network,LogOff,"Success
"
0,2220726,U6875,DOM1,U6875,DOM1,C15151,C529,Kerberos,Network,LogOn,"Success
"
0,3466514,C480,DOM1,C480$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,3594331,C1640,DOM1,C1640$,DOM1,C2106,C2106,?,Network,LogOff,"Success
"
0,2621389,U7694,DOM1,U7694,DOM1,C16770,C612,Kerberos,Network,LogOn,"Success
"
0,2611633,C1916,DOM1,C1916$,DOM1,C1917,C457,?,?,TGS,"Success
"
0,2401551,C2780,DOM1,C2780$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,2188750,C1296,DOM1,C1296$,DOM1,C1296,C1296,?,?,TGS,"Success
"
0,4119021,C1617,DOM1,C1617$,DOM1,C1618,C1085,Kerberos,Network,LogOn,"Success
"
0,3204290,U385,DOM1,U385,DOM1,C3173,C3173,?,Network,LogOff,"Success
"
0,4924592,C7934,DOM1,C7934$,DOM1,C7934,C457,Kerberos,Network,LogOn,"Success
"
0,131221,C14652,DOM1,C14652$,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,2289535,U6207,DOM1,U6207,DOM1,C14117,C467,Kerberos,Network,LogOn,"Success
"
0,4595358,C1285,DOM1,C1285$,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,123343,U4536,DOM1,U4536,DOM1,C11246,C467,Kerberos,Network,LogOn,"Success
"
0,2178959,C663,DOM1,C663$,DOM1,C663,C586,?,?,TGS,"Success
"
0,2201397,C1916,DOM1,C1916$,DOM1,C1917,C1917,?,?,TGT,"Success
"
0,3053902,C22503,DOM1,C22503$,DOM1,C22504,C1065,?,?,TGS,"Success
"
0,2642972,C1199,DOM1,C1199$,DOM1,C1199,C1199,Kerberos,Network,LogOn,"Success
"
0,3344255,C2734,DOM1,C2734$,DOM1,C2734,C586,Kerberos,Network,LogOn,"Success
"
0,2785992,C19780,DOM1,C19780$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,1757904,C6077,DOM1,C6077$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,3773686,C814,DOM1,C814$,DOM1,C625,C625,?,Network,LogOff,"Success
"
0,2342165,C7185,DOM1,C7185$,DOM1,C7185,C586,?,?,TGS,"Success
"
0,1367277,ANONYMOUS LOGON,C586,ANONYMOUS LOGON,C586,C10368,C586,NTLM,Network,LogOn,"Success
"
0,3882956,U3680,DOM1,U3680,DOM1,C10,C10,?,Network,LogOff,"Success
"
0,3664428,U6568,DOM1,U6568,DOM1,C14732,C14732,?,?,TGS,"Success
"
0,2087936,C1083,DOM1,C1083$,DOM1,C1083,C1083,?,?,TGS,"Success
"
0,2113441,U6243,DOM1,U6243,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,3488907,C10576,DOM1,C10576$,DOM1,C10576,C467,Kerberos,Network,LogOn,"Success
"
0,4793437,NETWORK SERVICE,C15436,NETWORK SERVICE,C15436,C15436,C15436,Negotiate,Service,LogOn,"Success
"
0,4873466,C6871,DOM1,C6871$,DOM1,C6871,C529,Kerberos,Network,LogOn,"Success
"
0,4166318,C24166,DOM1,C24166$,DOM1,C24166,C528,Kerberos,Network,LogOn,"Success
"
0,4267423,U4700,DOM1,U4700,DOM1,C2106,C2106,?,Network,LogOff,"Success
"
0,4796480,U73,DOM1,U73,DOM1,C487,C467,?,?,TGS,"Success
"
0,53170,C4280,DOM1,C4280$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,1074399,C14856,DOM1,C14856$,DOM1,C14856,C586,Kerberos,Network,LogOn,"Success
"
0,2058233,C4931,DOM1,C4931$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,2162359,C3690,DOM1,C3690$,DOM1,C3691,C586,?,?,TGS,"Success
"
0,4342223,C15001,DOM1,C15001$,DOM1,C15001,C529,Kerberos,Network,LogOn,"Success
"
0,2878273,C2625,DOM1,C2625$,DOM1,C625,C625,?,Network,LogOff,"Success
"
0,141009,U2204,DOM1,U2204,DOM1,C6589,C6589,?,?,TGS,"Success
"
0,3560965,ANONYMOUS LOGON,C586,ANONYMOUS LOGON,C586,C586,C586,?,Network,LogOff,"Success
"
0,4757157,U66,DOM1,U66,DOM1,C1823,C2516,?,?,TGS,"Success
"
0,1191466,C101,DOM1,C101$,DOM1,C101,C625,Kerberos,Network,LogOn,"Success
"
0,1173285,C6907,DOM1,C6907$,DOM1,C6907,C2162,Kerberos,Network,LogOn,"Success
"
0,3708495,U7990,DOM1,U7990,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,2223353,U94,DOM1,U94,DOM1,C7,C7,?,Network,LogOff,"Success
"
0,4202689,NETWORK SERVICE,C20871,NETWORK SERVICE,C20871,C20871,C20871,Negotiate,Service,LogOn,"Success
"
0,4336835,C4784,DOM1,C4784$,DOM1,C4784,C4784,Kerberos,Network,LogOn,"Success
"
0,4983244,NETWORK SERVICE,C9077,NETWORK SERVICE,C9077,C9077,C9077,Negotiate,Service,LogOn,"Success
"
0,4298357,C3317,DOM1,C3317$,DOM1,C3317,C528,Kerberos,Network,LogOn,"Success
"
0,1124120,C1776,DOM1,C1776$,DOM1,C528,C528,?,Network,LogOff,"Success
"
0,3926664,C13111,DOM1,C13111$,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,1170128,U3691,DOM1,U3691,DOM1,C9101,TGT,?,?,TGS,"Success
"
0,3740845,C1848,DOM1,C1848$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,2287440,C1712,DOM1,C1712$,DOM1,C1712,C2162,Kerberos,Network,LogOn,"Success
"
0,1141823,U7054,DOM1,U7054,DOM1,C2162,C2162,?,Network,LogOff,"Success
"
0,4097738,C9549,DOM1,C9549$,DOM1,C9549,C586,Kerberos,Network,LogOn,"Success
"
0,4940374,NETWORK SERVICE,C12737,NETWORK SERVICE,C12737,C12737,C12737,Negotiate,Service,LogOn,"Success
"
0,3574895,C11817,DOM1,C11817$,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,47215,C804,DOM1,C804$,DOM1,C528,C528,?,Network,LogOff,"Success
"
0,4442396,U1086,DOM1,U1086,DOM1,C625,C625,?,Network,LogOff,"Success
"
0,955041,C11114,DOM1,C11114$,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,911986,U1160,DOM1,U1160,DOM1,C378,C586,?,?,TGS,"Success
"
0,4484409,U411,DOM1,U411,DOM1,C625,C625,?,Network,LogOff,"Success
"
0,867811,U34,DOM1,U34,DOM1,C921,C921,?,Network,LogOff,"Success
"
0,2972541,U3275,DOM1,U3275,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,1896317,C9046,DOM1,C9046$,DOM1,C2106,C2106,?,Network,LogOff,"Success
"
0,1489911,C3309,DOM1,C3309$,DOM1,C3309,C612,Kerberos,Network,LogOn,"Success
"
0,777623,U66,DOM1,U66,DOM1,C2344,C2344,?,Network,LogOff,"Success
"
0,634767,C19385,DOM1,C19385$,DOM1,C801,C801,?,Network,LogOff,"Success
"
0,2349583,C3057,DOM1,C3057$,DOM1,C528,C528,?,Network,LogOff,"Success
"
0,2014792,C1671,DOM1,C1671$,DOM1,C1671,C457,NTLM,Network,LogOn,"Success
"
0,1384442,C5172,DOM1,C5172$,DOM1,C5172,C1065,Kerberos,Network,LogOn,"Success
"
0,2876818,U2441,DOM1,U2441,DOM1,C6998,C2106,Kerberos,Network,LogOn,"Success
"
0,3067948,C3165,DOM1,C3165$,DOM1,C3165,C3165,?,?,TGT,"Fail
"
0,2926949,C5538,DOM1,C5538$,DOM1,C5538,C1065,Kerberos,Network,LogOn,"Success
"
0,3446441,C3677,DOM1,C3677$,DOM1,C3677,C586,Kerberos,Network,LogOn,"Success
"
0,4442818,C12920,DOM1,C12920$,DOM1,C12920,C1065,?,?,TGS,"Success
"
0,4561747,C10506,DOM1,C10506$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,2399844,C8787,DOM1,C8787$,DOM1,C8787,C529,Kerberos,Network,LogOn,"Success
"
0,4350978,U9322,DOM1,U9322,DOM1,C19398,C20856,Kerberos,Network,LogOn,"Success
"
0,986223,C22210,DOM1,C22210$,DOM1,C22210,C586,Kerberos,Network,LogOn,"Success
"
0,4406783,C15139,DOM1,C15139$,DOM1,C15139,C15139,?,Network,LogOff,"Success
"
0,548170,C4939,DOM1,C4939$,DOM1,C4939,C529,Kerberos,Network,LogOn,"Success
"
0,3087574,C3524,DOM1,C3524$,DOM1,C3524,C3524,?,Network,LogOff,"Success
"
0,186098,C11464,DOM1,C11464$,DOM1,C11464,C467,?,?,TGS,"Success
"
0,1129918,C1766,DOM1,C1766$,DOM1,C1968,C1085,Kerberos,Network,LogOn,"Success
"
0,3514856,C634,DOM1,SYSTEM,C634,C634,C634,Negotiate,Service,LogOn,"Success
"
0,478855,C9096,DOM1,C9096$,DOM1,C9096,C1640,?,?,TGS,"Success
"
0,3202254,C16803,DOM1,C16803$,DOM1,C1798,C16803,Kerberos,Network,LogOn,"Success
"
0,2426361,C12371,DOM1,C12371$,DOM1,C801,C801,?,Network,LogOff,"Success
"
0,4798407,U5563,DOM1,U5563,DOM1,C1025,C1025,?,Network,LogOff,"Success
"
0,885669,C988,DOM1,C988$,DOM1,C988,C529,Kerberos,Network,LogOn,"Success
"
0,2110769,C22507,DOM1,C22507$,DOM1,C22508,C22508,?,?,TGT,"Success
"
0,1808741,C2920,DOM1,C2920$,DOM1,C2920,C612,Kerberos,Network,LogOn,"Success
"
0,1233671,C18810,DOM1,C18810$,DOM1,C18810,C612,Kerberos,Network,LogOn,"Success
"
0,3495901,C14636,DOM1,C14636$,DOM1,C14637,C586,?,?,TGS,"Success
"
0,4736557,C352,DOM1,C352$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,3798488,C399,DOM1,C399$,DOM1,C1798,C399,Kerberos,Network,LogOn,"Success
"
0,1189812,C7830,DOM1,C7830$,DOM1,C7830,C1065,Kerberos,Network,LogOn,"Success
"
0,49496,U5419,DOM1,U5419,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,1259355,C22704,DOM1,C22704$,DOM1,C625,C625,?,Network,LogOff,"Success
"
0,4795805,NETWORK SERVICE,C5345,NETWORK SERVICE,C5345,C5345,C5345,Negotiate,Service,LogOn,"Success
"
0,716932,C4217,DOM1,C4217$,DOM1,C528,C528,?,Network,LogOff,"Success
"
0,2239207,C1611,DOM1,C1611$,DOM1,C1611,C1611,Kerberos,Network,LogOn,"Success
"
0,291492,C2486,DOM1,C2486$,DOM1,C2486,C528,Kerberos,Network,LogOn,"Success
"
0,3556002,U94,DOM1,U94,DOM1,C7,C7,NTLM,Network,LogOn,"Success
"
0,3388946,U3003,DOM1,U3003,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,3206146,U7410,DOM1,U7410,DOM1,C2106,C2106,?,Network,LogOff,"Success
"
0,2398151,C11688,DOM1,C11688$,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,217213,C10561,DOM1,C10561$,DOM1,C2106,C2106,?,Network,LogOff,"Success
"
0,2573172,U6715,DOM1,U6715,DOM1,C3388,C3388,?,Network,LogOff,"Success
"
0,2659568,U2491,DOM1,U2491,DOM1,C7093,C1015,Kerberos,Network,LogOn,"Success
"
0,2278222,C11092,DOM1,C11092$,DOM1,C11092,C545,Kerberos,Network,LogOn,"Success
"
0,633738,U7927,DOM1,U7927,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,2638830,U5365,DOM1,U5365,DOM1,C12697,C1015,NTLM,Network,LogOn,"Success
"
0,1031943,C617,DOM1,C617$,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,4809409,U1430,DOM1,U1430,DOM1,C24555,C625,Kerberos,Network,LogOn,"Success
"
0,4646738,U68,DOM1,U2,DOM1,C1679,C1679,?,?,AuthMap,"Success
"
0,2938787,C12267,DOM1,C12267$,DOM1,C12267,C612,Kerberos,Network,LogOn,"Success
"
0,31259,C2477,DOM1,C2477$,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,3456486,C6031,DOM1,C6031$,DOM1,C6031,C612,NTLM,Network,LogOn,"Success
"
0,4286051,U22,DOM1,U22,DOM1,C965,C612,Kerberos,Network,LogOn,"Success
"
0,5001446,C19863,DOM1,C19863$,DOM1,C19863,C457,Kerberos,Network,LogOn,"Success
"
0,3169748,U2050,DOM1,U2050,DOM1,C6290,C3573,?,?,TGS,"Success
"
0,633643,U642,DOM1,U642,DOM1,C585,C585,?,Network,LogOff,"Success
"
0,661379,C1620,DOM1,C1620$,DOM1,C1621,C586,?,?,TGS,"Success
"
0,4057559,C104,DOM1,C104$,DOM1,C105,C553,Kerberos,Network,LogOn,"Success
"
0,4195164,U3788,DOM1,U3788,DOM1,C9774,C2106,Kerberos,Network,LogOn,"Success
"
0,2058073,U3941,DOM1,U3941,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,1012931,C2481,DOM1,C2481$,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,1812155,C555,DOM1,C555$,DOM1,C555,C324,Kerberos,Network,LogOn,"Success
"
0,2147249,C18533,DOM1,C18533$,DOM1,C18533,C467,Kerberos,Network,LogOn,"Success
"
0,2322701,U3680,DOM1,U3680,DOM1,C9493,C612,Kerberos,Network,LogOn,"Success
"
0,1474324,C523,DOM1,C523$,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,1917729,U2449,DOM1,U2449,DOM1,C7061,C743,Kerberos,Network,LogOn,"Success
"
0,4660933,C4291,DOM1,C4291$,DOM1,C4291,C4291,?,?,TGS,"Success
"
0,4342781,C2331,DOM1,C2331$,DOM1,C2331,C2331,Kerberos,Network,LogOn,"Success
"
0,849470,C5206,DOM1,C5206$,DOM1,C5207,C457,Kerberos,Network,LogOn,"Success
"
0,2884092,U3792,DOM1,U3792,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,2295170,C9279,DOM1,C9279$,DOM1,C9279,C457,Kerberos,Network,LogOn,"Success
"
0,1393834,C2319,DOM1,C2319$,DOM1,C2320,C2320,?,?,TGT,"Success
"
0,550529,C16301,DOM1,C16301$,DOM1,C16301,C625,Kerberos,Network,LogOn,"Success
"
0,1441525,C7616,DOM1,C7616$,DOM1,C7616,C612,Kerberos,Network,LogOn,"Success
"
0,2981297,U3667,DOM1,U3667,DOM1,C1015,C1015,?,Network,LogOff,"Success
"
0,3243698,ANONYMOUS LOGON,C612,ANONYMOUS LOGON,C612,C612,C612,?,Network,LogOff,"Success
"
0,1031946,ANONYMOUS LOGON,C586,ANONYMOUS LOGON,C586,C586,C586,?,Network,LogOff,"Success
"
0,3805029,C4075,DOM1,C4075$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,3492199,U2723,DOM1,U2723,DOM1,C7487,C529,Kerberos,Network,LogOn,"Success
"
0,2042771,C1794,DOM1,C1794$,DOM1,C1795,C553,Kerberos,Network,LogOn,"Success
"
0,781774,U3015,DOM1,U3015,DOM1,C3173,C3173,?,Network,LogOff,"Success
"
0,2623472,C467,DOM1,C467$,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,3855009,C11149,DOM1,C11149$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,4755281,C3114,DOM1,C3114$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,3318744,C104,DOM1,C104$,DOM1,C105,C1085,NTLM,Network,LogOn,"Success
"
0,4973154,U1067,DOM1,U1067,DOM1,C9343,C2162,Kerberos,Network,LogOn,"Success
"
0,4659776,C988,DOM1,C988$,DOM1,C988,C1065,Kerberos,Network,LogOn,"Success
"
0,1958279,U1882,DOM1,U1882,DOM1,C5967,C457,Kerberos,Network,LogOn,"Success
"
0,1308102,C2721,DOM1,C2721$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,1713693,U22,DOM1,U22,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,4288971,C2322,DOM1,C2322$,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,2183789,C13862,DOM1,C13862$,DOM1,C625,C625,?,Network,LogOff,"Success
"
0,1601610,U1191,DOM1,U1191,DOM1,C4837,C2162,Kerberos,Network,LogOn,"Success
"
0,3448309,C6998,DOM1,C6998$,DOM1,C6998,C2162,Kerberos,Network,LogOn,"Success
"
0,1859158,U1033,DOM1,U1033,DOM1,C1368,C2327,?,?,TGS,"Success
"
0,654140,C10267,DOM1,C10267$,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,4963474,C1114,DOM1,C1114$,DOM1,C1115,C1114,?,?,TGS,"Success
"
0,1762480,C8865,DOM1,C8865$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,2824646,C1794,DOM1,C1794$,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,1787406,U7450,DOM1,U7450,DOM1,C3173,C3173,?,Network,LogOff,"Success
"
0,1777903,U8805,DOM1,U8805,DOM1,C625,C625,?,Network,LogOff,"Success
"
0,3870462,U3680,DOM1,U3680,DOM1,C16537,C743,Kerberos,Network,LogOn,"Success
"
0,4263340,U1330,DOM1,U1330,DOM1,C1016,C1016,?,?,TGS,"Success
"
0,4247757,NETWORK SERVICE,C12543,NETWORK SERVICE,C12543,C12543,C12543,Negotiate,Service,LogOn,"Success
"
0,4302744,NETWORK SERVICE,C2697,NETWORK SERVICE,C2697,C2697,C2697,Negotiate,Service,LogOn,"Success
"
0,540848,C1380,DOM1,C1380$,DOM1,C1380,C625,Kerberos,Network,LogOn,"Success
"
0,1966679,U7414,DOM1,U7414,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,2204253,C599,DOM1,C599$,DOM1,C1619,C529,Kerberos,Network,LogOn,"Success
"
0,4899847,C8579,DOM1,C8579$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,3584720,U1495,DOM1,U1495,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,4661375,U1153,?,U1153,?,C4243,C4243,?,?,TGT,"Fail
"
0,731549,C480,DOM1,C480$,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,1451,C4709,DOM1,C4709$,DOM1,C4709,C625,Kerberos,Network,LogOn,"Success
"
0,4192956,U2431,DOM1,U2431,DOM1,C6553,C1065,NTLM,Network,LogOn,"Success
"
0,3473394,C310,DOM1,C310$,DOM1,C310,C310,?,Network,LogOff,"Success
"
0,2826317,C3215,DOM1,C3215$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,967059,C3890,DOM1,C3890$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,2106291,C2521,DOM1,C2521$,DOM1,C2521,C2521,?,Network,LogOff,"Success
"
0,720945,C1542,DOM1,C1542$,DOM1,C1542,C457,Kerberos,Network,LogOn,"Success
"
0,4102087,NETWORK SERVICE,C4444,NETWORK SERVICE,C4444,C4444,C4444,Negotiate,Service,LogOn,"Success
"
0,4767652,U864,DOM1,U864,DOM1,C1291,C324,Kerberos,Network,LogOn,"Success
"
0,866882,C4720,DOM1,C4720$,DOM1,C4720,C612,Kerberos,Network,LogOn,"Success
"
0,4000650,C10319,DOM1,C10319$,DOM1,C10319,C528,NTLM,Network,LogOn,"Success
"
0,3130596,U8,DOM1,U8,DOM1,C62,C92,Kerberos,Network,LogOn,"Success
"
0,4161376,C15005,DOM1,C15005$,DOM1,C528,C528,?,Network,LogOff,"Success
"
0,4222336,U4078,DOM1,U4078,DOM1,C2038,C2038,?,Network,LogOff,"Success
"
0,1199597,C8806,DOM1,C8806$,DOM1,C8806,C625,Kerberos,Network,LogOn,"Success
"
0,1427862,C19903,DOM1,C19903$,DOM1,C19903,C625,Kerberos,Network,LogOn,"Success
"
0,2026808,C5742,DOM1,C5742$,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,4045016,C22315,DOM1,C22315$,DOM1,C22315,C625,Kerberos,Network,LogOn,"Success
"
0,3916740,NETWORK SERVICE,C4778,NETWORK SERVICE,C4778,C4778,C4778,Negotiate,Service,LogOn,"Success
"
0,3767906,C25908,DOM1,C25908$,DOM1,C25908,C25908,Kerberos,Network,LogOn,"Success
"
0,477708,C1089,DOM1,C1089$,DOM1,C1089,C467,Kerberos,Network,LogOn,"Success
"
0,3595438,C1794,DOM1,C1794$,DOM1,C523,C523,?,Network,LogOff,"Success
"
0,3245118,U4189,DOM1,U4189,DOM1,C11594,C11594,?,Unlock,LogOff,"Success
"
0,3480357,C9568,DOM1,C9568$,DOM1,C9568,C9568,?,?,TGS,"Success
"
0,3071331,NETWORK SERVICE,C9825,NETWORK SERVICE,C9825,C9825,C9825,Negotiate,Service,LogOn,"Success
"
0,1456538,C846,DOM1,C846$,DOM1,C846,C612,?,?,TGS,"Success
"
0,4694602,C2425,DOM1,C2425$,DOM1,C2426,C457,?,?,TGS,"Success
"
0,532634,C11847,DOM1,C11847$,DOM1,C11847,C612,Kerberos,Network,LogOn,"Success
"
0,4345453,C1881,DOM1,C1881$,DOM1,C1881,C1881,?,Network,LogOff,"Success
"
0,2341132,U608,DOM1,U608,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,3410483,U346,DOM1,U346,DOM1,C1183,C449,Kerberos,Network,LogOn,"Success
"
0,2418784,C18489,DOM1,C18489$,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,203813,U5679,DOM1,U5679,DOM1,C13097,C743,?,?,TGS,"Success
"
0,4185526,C13629,DOM1,U5894,DOM1,C13629,C13629,Negotiate,Unlock,LogOn,"Success
"
0,1933078,C19363,DOM1,C19363$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,2557872,U158,DOM1,U158,DOM1,C1691,C1691,?,Network,LogOff,"Success
"
0,3289758,U66,DOM1,U66,DOM1,C3868,C3868,Kerberos,Network,LogOn,"Success
"
0,4814026,C4643,DOM1,C4643$,DOM1,C4643,C585,?,?,TGS,"Success
"
0,2528148,C2072,DOM1,C2072$,DOM1,C2250,C625,Kerberos,Network,LogOn,"Success
"
0,3557356,C4388,DOM1,C4388$,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,1893858,U22,DOM1,U22,DOM1,C246,C528,Kerberos,Network,LogOn,"Success
"
